ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Original_Orthography,Translation_Other,Number,Example_Type,Source,Form_IDs
ainu-123,ainu,Pon asaha imire kor okaan ruwe ne.,pon\ta=sa-ha\ti-mi-re\tkor\toka=an\truwe\tne,little\tIND.A=older.sister-POSS\tAPASS-wear-CAUS\tand\texist.PL=IND.S\tINF.EV\tCOP,"(I carried her down, and raised her.) Second older sister dressed(lit. 'made her wear cloths') her and (in this manner) we led our lives.",,"<SPAN STYLE= """" >Cf. Base constructions ex. 227, 228</SPAN>",,「下の姉さんが着物を着せたり、食事をさせたりして暮らしていましたが、」,123,Naturalistic spoken,3533699950,ainu-dress-1
ainu-122,ainu,Nep ka ae ka akoe ka somo ki no.,nep\tka\ta=e\tka\ta=ko-e\tka\tsomo\tki\tno,what\teven\tIND.A=eat\teven\tIND.A=APPL.DAT-eat\teven\tNEG\tdo.AUX\tand,"Whatever I ate, I ate it without (a side dish).",,"<SPAN STYLE= """" >Here applicative ko- has a Comitative: co-patient function; the applicative form is lexicalized.</SPAN>",,「何をたべるんでも、おかずもなしに食べて」,122,Naturalistic spoken,3532421303[72],ainu-eat-1
ainu-121,ainu,Kotanu utar yuk cikoykip uk wa yuk kam uere pe ne.,kotan-u\tutar\tyuk\tci-koyki-p\tuk\twa\tyuk\tkam\tu-e-re\tpe\tne,village-POSS\tpeople\tdeer\t1PL.EXC.A-catch-NR\ttake.SG\tand\tdeer\tmeat\tREC-eat-CAUS\tNR\tCOP,Villagers get deer gain and eat deer meat altogether.,,"<SPAN STYLE= """" >When the reciprocal prefix u- and a causative suffix co-occur, they trigger the subject-oriented sociative interpretation 'together'.<BR>Here we have the circumfix u-...-re.</SPAN>",,,121,Elicited from speaker,,ainu-eat-1
ainu-120,ainu,Ue.,u-e,REC-eat,Practice cannibalism.,,,,,120,Naturalistic spoken,3687184362[520],ainu-eat-1
ainu-119,ainu,Asaha suke hine ipean pa ruwe ne.,a=sa-ha\tsuke\thine\ti-p-e=an\tpa\truwe\tne,IND.A=older.sister-POSS\tcook.SG\tand\tAPASS-EP-eat=IND.S\tPL\tINF.EV\tCOP,"Older sister had prepared dinner, so we ate dinner.",,"<SPAN STYLE= """" >i-p-e &lt;APASS-EP-eat&gt; 'eat, have a meal' (vi) is a lexicalized antipassive; note also the phonological changes involving an epenthetic -p-.<BR>Cf. further derivations: subject oriented sociative (ex. 226)</SPAN>",,「すると、姉さんが食事の仕度をしてくれたので、御飯を食べました。」,119,Naturalistic spoken,3533699950,ainu-eat-1
ainu-118,ainu,Hemanta ee rusuy?,hemanta\te=e\trusuy,what\t2SG.A=eat\tDESID,What do you want to eat?,,,,「君は何が食べたいの？」,118,Naturalistic spoken,3576360784,ainu-eat-1
ainu-117,ainu,Yaykasuy.,yay-kasuy,REFL-help,"Help oneself, be(come) independent / he/she helped himself/herself, be(came) independent.",,,,「自ら助ける.独立でする.」,117,Naturalistic spoken,3564486218[309],ainu-help-1
ainu-116,ainu,Cep supa kur cep supa kam supa kur kam supa kane ukasuy hine.,cep\tsupa\tkur\tcep\tsupa\tkam\tsupa\tkur\tkam\tsupa\tkane\tu-kasuy\thine,fish\tcook.PL\tman\tfish\tcook.PL\tmeat\tcook.PL\tman\tmeat\tcook.PL\tand\tREC-help\tand,"A man responsible for cooking fish cooked fish, and a man responsible for cooking meat cooked meat, and so they helped each other.",,,,「魚を煮るものは魚を煮、肉を煮るものは肉を煮て、協力し合って」,116,Naturalistic spoken,3532421303[141],ainu-help-1
ainu-115,ainu,Ukuran wano arpa wa ikasuy kor an.,ukuran\twa-no\tarpa\twa\ti-kasuy\tkor\tan,evening\tABL-ADV\tgo.SG\tand\tAPASS-help\tand\texist.SG,(Our grandmother) from evening went (to the place where a wife had died) and is helping there.,,"<SPAN STYLE= """" >Further alternations: applicative e- (adds Theme) cf. ex. 225</SPAN>",,「(おばさんは奥さんの亡くなった家に)ゆうべから行って手伝いをしている。」,115,Naturalistic spoken,3531863765[221],ainu-help-1
ainu-114,ainu,Asautarihi nep ka aekasuy ka somo ki no.,a=sa-utar-ihi\tnep\tka\ta=e-kasuy\tka\tsomo\tki\tno,IND.A=older.sister-PL-POSS\twhat\teven\tIND.A=APPL.INS-help\teven\tNEG\tdo.AUX\tand,I did not help my sisters with anything.,,,,「姉さんたちの仕事を何も手伝うこともせずに」,114,Naturalistic spoken,3533699950,ainu-help-1
ainu-113,ainu,Orano asaha ka akasuy.,orano\ta=sa-ha\tka\ta=kasuy,then\tIND.A=older.sister-POSS\talso\tIND.A=help,(Older sister went down and started to gather firewood.) Then I helped older sister.,,,,「私も姉を手伝った。」,113,Naturalistic spoken,3533699950,ainu-help-1
ainu-112,ainu,Nen kane eos nen ka arki yak wen kusu...,nen\tka\tne\te=os\tnen\tka\tarki\tyak\twen\tkusu,who\teven\tCOP\t2SG.O=behind\twho\teven\tcome.PL\tif\tbad\tbecause,"In any way, no one must follow you, so...",,,,「どうにかして、お前の後を誰かが追ってきてはいけないので」,112,Naturalistic spoken,3533699950,ainu-follow-1;ainu-follow-2
ainu-111,ainu,Enos ek kor an.,en=os\tek\tkor\tan,1SG.O=behind\tcome.SG\tand\texist.SG,He/She is following me.,,,,「私の後から来ている。」,111,Naturalistic spoken,3531863765[484],ainu-follow-1;ainu-follow-2
ainu-110,ainu,Kamuy aonaha anukar nani itakan pe ne kusu.,kamuy\ta=ona-ha\ta=nukar\tnani\titak=an\tpe\tne\tkusu,god\tIND.A=father-POSS\tIND.A=see\timmediately\tsay/talk=IND.S\tNR\tCOP\tbecause,(I was now able to speak. ) I had met the kamui father and had immediately been able to speak.,,,,「（私がしゃべれるようになったので、）カムイのとうさんに会ってすぐにしゃべれるようになったので、」,110,Naturalistic spoken,3533699950,ainu-meet-1
ainu-109,ainu,Aonaha anakne isonkur ne p ne kusu.,a=ona-ha\tanak-ne\tison-kur\tne\tp\tne\tkusu,IND.A=father-POSS\tTOP-COP\tbe.successful.in.a.hunt-man\tCOP\tNR\tCOP\tbecause,"My father was a really good hunter, (so everyday he brought as game a deer or bear).",,,ア・オナハ　アナｸネ　シノ　イソンクﾙ　ネ　ﾌﾟ　ネ　クス,「私の父は本当に狩の名人なので，毎日鹿とか熊とかを家へ運んで来た」,109,Naturalistic spoken,3565663468[56],ainu-be-a-hunter-1
ainu-108,ainu,Kasi peka kuinkar wa kuihunara.,kas-i\tpeka\tku=inkar\twa\tku=i-hunara,top-POSS\tTRV\t1SG.S=look\tand\t1SG.S=APASS-search,I search looking on top of this (but did not notice it).,,,,「その上を見て（気がつかずに）探していた」,108,Naturalistic spoken,3532421303[３３６],ainu-search-for-1
ainu-107,ainu,Aynuhunaraan kusu sanan a p.,aynu-hunara=an\tkusu\tsan=an\ta\tp,human/Ainu-search=IND.S\tbecause\tdescend.SG=IND.S\tPERF.SG\tbut,I came down the mountain looking for people (and found this house).,,,,「人を探しに山を下りたところ、（このように家があったので）」,107,Naturalistic spoken,3533699950,ainu-search-for-1
ainu-106,ainu,Ecinukar rusuy kusu te ta ecihunara.,eci=nukar\trusuy\tkusu\tte\tta\teci=hunara,1SG.A+2SG.O=see\tDESID\tbecause\there\tLOC\t1SG.A+2SG.O=search,"I was searching for you here, because I wanted to meet you.",,,,「（しばらくお目に掛かりませんでしたので、）お会いしたくてここで探していました」,106,Naturalistic spoken,3576360784,ainu-search-for-1
ainu-105,ainu,Ponan hi epitta ayuputari asaha iukoomap kor okaan.,pon=an\thi\tepitta\ta=yup-utar-i\ta=sa-ha\ti=uko-omap\tkor\toka=an,little=IND.S\tNR\tthroughout\tIND.A=elder.brother-PL-POSS\tIND.A=elder.sister-POSS\tIND.O=SOC-love\tand\texist.PL=IND.A,"Throughout my childhood, my elder brother and sister cared for me, and so we lived.",,"<SPAN STYLE= """" >uko- is not always compositional with the meaning of ko- , cf. ko-omap 'love sb of/for sb' (Benefactive ko-), so it it should rather be regarded as a complex sociative prefix uko-.</SPAN>",,「私が小さかった間じゅういつも兄たちと姉にかわいがられて一緒に暮らしていた。」,105,Naturalistic spoken,3531863765[760],ainu-like-2
ainu-104,ainu,Ayuputari anak yaykata poutari omap ka somo ki no a poutari patek ikoomap pa.,a=yup-utar-i\tanak\tyaykata\tpo-utar-i\tomap\tka\tsomo\tki\tno\ta=po-utar-i\tpatek\ti=ko-omap\tpa,IND.A=elder.brother-PL-POSS\tTOP\toneself\tchild-PL-POSS\tlove\teven\tNEG\tdo.AUX\tand\tIND.A=child-PL-POSS\tonly\tIND.O=APPL.DAT-love\tPL,"The brothers ignored their own children, and adored only my child.",,,,「兄さんたちは自分の子どもたちをかわいがりもせず、私の子どもばかりをかわいがった。」,104,Naturalistic spoken,3533699950,ainu-like-2
ainu-103,ainu,Uwomap siri!,u-w-omap\tsiri,REC-EP-love\tVIS.EV,It seems that children play with each other as friends!,,"<SPAN STYLE= """" >Lexicalized (as it is used only to refer to children who are in good terms).</SPAN>",,「仲良く大きい子が小さい子をっれて遊んでいる」,103,Naturalistic spoken,3531863765[814],ainu-like-2
ainu-102,ainu,Akor huci akor ekasi earkinne iomap wa.,a=kor\thuci\ta=kor\tekasi\tearkinne\ti=omap\twa,IND.A=have\tgrandmother\tIND.A=have\tgrandfather\tvery\tIND.O=love\tand,Grandfather and grandmother loved me dearly.,,,,「おじいさんおばあさんは私をとてもかわいがってくれて、」,102,Naturalistic spoken,3533699950,ainu-like-2
ainu-101,ainu,Uweramasu.,u-w-eramasu,REC-EP-like,(They) like each other/sleep.,,,,「愛し合う(恋愛)、一緒に寝る。」,101,Naturalistic spoken,3531863765[809],ainu-want-1
ainu-100,ainu,Sisamutari katkemat eneramasuy pe ka okay.,sisam-utar-i\tkatkemat\ten=eramasuy\tpe\tka\tokay,Japanese-people-POSS\tmarried.woman\t1SG.O=like\tNR\talso\texist.PL,"(Among) the Japanese women, there were those who liked me.",,,,「和人の人々（の奥さん）私をホーコーにほしがったのでしたが」,100,Naturalistic spoken,3585688971[79],ainu-want-1
ainu-99,ainu,Ohaw eeramasu ya?,ohaw\te=eramasu\tya,soup\t2SG.A=like\tQ,Do you like soup?,,,,「お汁は好きですか？」,99,Elicited from speaker,3576360784,ainu-want-1
ainu-98,ainu,"Wen kur sani, ne hi iyekoyki, pe ne kusu po hene yaysitomaan wa.",wen\tkur\tsan-i\tne\thi\ti=y-e-koyki\tpe\tne\tkusu\tpo\thene\tyay-sitoma=an\twa,bad\tperson\tdescendant-POSS\tCOP\tCOMP\tIND.O=EP-APPL.INS-bully\tNR\tCOP\tbecause\tstill.more\teven\tREFL-fear=IND.S\tand,I felt even more ashamed because they bullied me that I was the descendant of a poor/bad person / lit. bullied that she is the descendant of a poor/bad person.,,"<SPAN STYLE= """" >yay-sitoma 'be ashamed' (lit. 'fear oneself') (vi) - lexicalized.</SPAN>",,「貧乏人の子供だと私をいじめるものだから、なおさら恥ずかしくて」,98,Naturalistic spoken,11212719733[３２],ainu-fear-1
ainu-97,ainu,Wen kamuy ne wa ausitomare kor siran pe ne a p.,wen\tkamuy\tne\twa\ta=u-sitoma-re\tkor\tsir-an\tpe\tne\ta\tp,be.bad\tgod\tCOP\tand\tIND.A=REC-fear-CAUS\tand\tground/world-exist.SG\tNR\tCOP\tPERF.SG\tNR,"It is an evil god, so we are altogether afraid of him.",,"<SPAN STYLE= """" >When the reciprocal prefix u- and a causative suffix co-occur, they trigger the subject-oriented sociative interpretation 'together'.</SPAN>",,「悪い神で、みんなに恐れられているものだが」,97,Naturalistic spoken,3532421303[214],ainu-fear-1
ainu-96,ainu,Aynu opitta... akositoma wa.,aynu\topitta\ta=ko-sitoma\twa,human/Ainu\tall\tIND.A=APPL.DAT-fear\tand,All the Ainu are afraid of (smallpox from a smallpox god).,,"<SPAN STYLE= """" >ko-sitoma 'fear sth from sb' (ko- Malefactive Source)</SPAN>",,「人は皆...(疱瘡の神に)恐れられて...」,96,Naturalistic spoken,3531863765[340],ainu-fear-1
ainu-95,ainu,Tane kimun kamuy ka isitoma.,tane\tkim-un\tkamuy\tka\ti=sitoma,now\tmountain-belong.to\tgod\talso\tIND.O=fear,That bear is afraid of me as well.,,"<SPAN STYLE= """" >'mountain god' = bear</SPAN>",,「もうあのクマも私をおそれて、」,95,Naturalistic spoken,3533699950,ainu-fear-1
ainu-94,ainu,Autari utar ukimatekka.,a=utar-i\tutar\tu-kimatek-ka,IND.A=people-POSS\tPL\tREC-be.surprised-CAUS,Our people had a great fuss.,,"<SPAN STYLE= """" >This verb is derived from the second meaning of the base verb kimatek 'ii. hurry/panic'. When the reciprocal prefix u- and a causative suffix co-occur, they trigger the sociative interpretation 'together'.</SPAN>",,「仲間たちは大騒ぎをして」,94,Naturalistic spoken,3559042263[100],ainu-frighten-1
ainu-93,ainu,Ekimatekka.,e-kimatek-ka,APPL.INS-be.surprised-CAUS,Hurry somebody about something.,,"<SPAN STYLE= """" >This verb is derived from the second meaning of the base verb kimatek 'ii. hurry/panic'.</SPAN>",,「あわただしくする」,93,Naturalistic spoken,3715938056[158],ainu-frighten-1
ainu-92,ainu,Enkimatekka.,en=kimatek-ka,1SG.O=be.surprised-CAUS,He frightened me.,,"<SPAN STYLE= """" >Cf. Base construction (ex. 224)</SPAN>",,「私を驚かせた．」,92,Naturalistic spoken,3565663468[208],ainu-frighten-1
ainu-91,ainu,Wakkaus kamuy ratcitara payekaas kuni enkoinkar yan!,wakka-us\tkamuy\tratcitara\tpayeka=as\tkuni\ten=ko-inkar\tyan,water-attach\tgod\tpeacefully\ttravel=1PL.EXC.S\tCOMP\t1SG.O=APPL.DAT-look\tIMP.POL,Water goddess! Please please protect us in our trip!,,"<SPAN STYLE= ""font-style:italic;"" >ko-inkar</SPAN><SPAN STYLE= """" > 'guard/protect sb' (vt) is a lexicalixed applicative; a non-lexicalized form (if existed) should have had a meaning 'look at sth/sb' but I could not find it the sources.<BR>Cf.  </SPAN><SPAN STYLE= ""font-style:italic;"" >e-ko-nukar</SPAN><SPAN STYLE= """" > &lt;APPL-APPL-see&gt;  'protect sb from sth' (vd) (Nakagawa 1995: 179)</SPAN>",,「水の神よ、何事もなく私たちが行かれるように見守りたまえ！」,91,Naturalistic spoken,3532421303[179],ainu-look-at-1
ainu-90,ainu,Ponpetteksama aoinkar kor pon pet etoko un arpaan.,pon-pet-teksam-a\ta=o-inkar\tkor\tpon\tpet\tetok-o\tun\tarpa=an,little-river-near-side.of\tIND.A=APPL.LOC-look\tand\tlittle\triver\tsource-POSS\tALL\tgo.SG=IND.S,"As I looked at the side of (this) little river, I went to the source of (this) little river.",,,,「小川の脇の方を見やりながら、小川の先へと進んだ」,90,Naturalistic spoken,3532421303[111],ainu-look-at-1
ainu-89,ainu,Ni ka un inkar wa inukar.,ni\tka\tun\tinkar\twa\ti=nukar,tree/wood\ttop\tALL\tlook\tand\tIND.O=see,The pup looked up at the tree and then looked at me.,,"<SPAN STYLE= """" >inkar &lt; i-nukar &lt;APASS-see&gt;</SPAN>",,「子犬は木の上を見上げ、私を見る。」,89,Naturalistic spoken,3533699950,ainu-look-at-1;ainu-meet-1
ainu-88,ainu,Konukar.,ko-nukar,APPL.DAT-see,Compare sth with sth / he/she compares sth with sth.,,,,「へ比べる.較べる　へ合せて見る.」,88,Naturalistic spoken,3564486218[138],ainu-meet-1
ainu-87,ainu,Re pa ka somo unukaran a wa.,re\tpa\tka\tsomo\tu-nukar=an\ta\twa,three\tyear\teven\tNEG\tREC-see=exist.SG\tPERF.SG\tFIN,We haven't seen each other for three years.,,"<SPAN STYLE= """" >Cf. futher derivations: &ldquo;Quasi-possessive&rdquo; reciprocals with O-incorporation<BR>u-kiror-nukar &lsquo;compete in strength.&rsquo; (lit. &lsquo;see each other&rsquo;s strength&rsquo;) (OI)   (vi)</SPAN>",,三年も会いませんでした。,87,Naturalistic spoken,3576360784,ainu-meet-1
ainu-86,ainu,Ekasi húci nukar.,ekasi\thúci\tnukar,grandfather\tgrandmother\tsee,Grandfather saw grandmother.,,,,,86,Naturalistic spoken,3687249127[27],ainu-meet-1
ainu-85,ainu,Payean ciki esiramkir ya?,paye=an\tciki\te=sir-amkir\tya,go.PL=IND.S\tif\t2SG.S=ground/world-know\tQ,Do you remember the way if we were to go there?,,"<SPAN STYLE= """" >Incorporation of T.</SPAN>",,「「そこに行くとしたら、道は覚えているか？」」,85,Naturalistic spoken,3533699950,ainu-know-1;ainu-leave-1;ainu-leave-2
ainu-84,ainu,Yayamkir.,yay-amkir,REFL-know,Know yourself! (imperative) / He/she knows him/herself.,,,,,84,Naturalistic spoken,3687184362[578],ainu-know-1
ainu-83,ainu,Ora Iskar emkoho kor okkaypo utar iamkir pa p ne.,ora\tIskar\temko-ho\tkor\tokkay-po\tutar\ti=amkir\tpa\tp\tne,then\tIshikari\tupstream-POSS\tand\tman-DIM\tPL\tIND.O=know\tPL\tNR\tCOP,Even the youngsters from Upstream Ishikari knew me.,,,,「そして、石狩上流の若者たちも、私のことを知っているので、」,83,Naturalistic spoken,3533699950,ainu-know-1
ainu-82,ainu,Iramante oruspe sorekusu aeukoytak pa.,iramante\toruspe\tsorekusu\ta=e-u-ko-itak\tpa,hunt\tstory\tespecially\tIND.A=APPL.INS-REC-APPL.DAT-say/talk\tPL,"(At night, we would gather and) and talk about hunting and other things.",,"<SPAN STYLE= """" >The reciprocal marker </SPAN><SPAN STYLE= ""font-style:italic;"" >u-</SPAN><SPAN STYLE= """" > is attached between two applicative markers.</SPAN>",,「（夜になると集まって、）狩の話などをしあい、四方山話に興じました。」,82,Naturalistic spoken,3533699950,ainu-talk-1
ainu-81,ainu,Sekor okay pe nesi iekoytak.,sekor\tokay\tpe\tnesi\ti=e-ko-itak,QUOT\texist.PL\tNR\treally\tIND.O=APPL.INS-APPL.DAT-say/talk,He really talked to me about these matters.,,,,「ということを私に向かって言ったのであった。」,81,Naturalistic spoken,3566741414[73],ainu-talk-1
ainu-80,ainu,Piskan kotan oro un nispa utar rametok utar sikotak ranke ronno wa isam.,piskan\tkotan\tor-o\tun\tnispa\tutar\trametok\tutar\tsi-ko-tak\tranke\tronno\twa\tisam,around\tvillage\tplace-POSS\tALL\trich.man\tPL\tbrave.man\tPL\tREFL-APPL.DAT-call/invite/get\tHAB\tkill.PL\tand\tnot.exist,"Each time he invited to his place (lit. to him) rich men and brave men from surounding villages, he killed them.",,"<SPAN STYLE= """" >Here the reflexive form is derived from a homonymous applicative ko-tak &lt;to.APPL-call/invite/get&gt; 'invite to sb to sb' (vd).</SPAN>",,「まわりの村にいる紳士たちや勇者たちを呼び寄せて殺してしまったのだ。」,80,Naturalistic spoken,3670119762[205],ainu-ask-for-1
ainu-79,ainu,Ataye aenkotak kor kan.,atay-e\ta=en=ko-tak\tkor\tk=an,payment-POSS\tIND.A=1SG.O=APPL.DAT-call/invite/get\tand\t1SG.S=exist.SG,They are asking me for the payment (lit. 'the payment for (it)' as is expressed by the possessive marking).,,"<SPAN STYLE= """" >Base construction cf. exx. 339, 340<BR></SPAN>",,「(私は)代金を請求されている。」,79,Naturalistic spoken,3531863765[342],ainu-ask-for-1
ainu-78,ainu,Nep ka kamuy oruspe hene teeta aynu oruspe hene aewkoysoytak wa.,nep\tka\tkamuy\toruspe\thene\tteeta\taynu\toruspe\thene\ta=e-u-ko-isoytak\twa,what\talso\tgod\tstory\teven\told.times\thuman/Ainu\tstory\teven\tIND.A=APPL.INS-REC-APPL.DAT-tell.story\tand,We told to each other various stories about gods and about the Ainu of the past.,,"<SPAN STYLE= """" >Reciprocalization of R.</SPAN>",,「何か神のことでも昔のアイヌのことでもお互いにいろいろ話をし合って。」,78,Naturalistic spoken,3531863765[146],ainu-tell-2
ainu-77,ainu,Cise kor tono umurek… usa okay pe iekoysoytak.,cise\tkor\ttono\tumurek\tusa\tokay\tpe\ti=e-ko-isoytak,house\thave\tmaster\tcouple\tvarious\texist.PL\tNR\tIND.O=APPL.INS-APPL.DAT-tell.story,The couple of the master of the house told me stories about various things.,,"<SPAN STYLE= """" >(T3 8)<BR>Cf. Base construction ex. 222</SPAN>",,「家のご主人様夫妻が...いろいろなことを私に話していました。」,77,Naturalistic spoken,3568760141[8],ainu-tell-2
ainu-76,ainu,Tomesan peci Sinutapka ekotankor kur aynu nispa a=sonkonure kusu keraypo...,Tomesan\tpet-i\tSinutapka\te-kotan-kor\tkur\taynu\tnispa\ta=sonko-nu-re\tkusu\tkeraypo,Tomesan\triver-POSS\tSinutapka\tAPPL.INS-village-have\tman\thuman/Ainu\trich.man\tIND.A=message-hear-CAUS\tbecause\tthanks,"Thanks to my sending message to the Ainu rich man, a village chief of Shinutapka at Tomesan river...",,"<SPAN STYLE= """" >Incorporation of T.</SPAN>",,「トメサンペチ　シヌパプカに村を領する人　人間の首領に我が便りをやりて知らせたるお陰にて」,76,Naturalistic spoken,3566741414[239],ainu-tell-1
ainu-75,ainu,Kamuy or wa okamkir ene aeyaynure.,kamuy\tor\twa\tokamkir\tene\ta=e=yay-nu-re,god\tplace\tABL\ton.purpose\tlike.this\tIND.A=2SG.O=REFL-hear-CAUS,I made you think that I am a god on purpose.,,"<SPAN STYLE= """" >Cf. yay-nu &lt;REFL-hear&gt; 'think' (lit. 'hear onself') (vi); lexicalized.</SPAN>",,「あなたは神様からわざとそのように思わされた。」,75,Naturalistic spoken,3531863765[860],ainu-tell-1
