ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,verb_type,original_script,simplex_or_complex,Basic_Coding_Frame_ID
ojibwe-want-2,,ojibwe,want,ndawendang,ndawendang,,"<SPAN STYLE= """" >also means 'need s.t. (in.)'; 'want s.t. [to happen]'; 'hunt for s.t. (in.)'</SPAN>",,,,,,vti,,,9000132757
ojibwe-sink-1,,ojibwe,sink,gzaabiid,gzaabiid,,"<SPAN STYLE= """" >vai; also used to mean 'drown'</SPAN>",,,,,,vai,,,9008433573
ojibwe-sink-2,,ojibwe,sink,gzaabiig,gzaabiig,,"<SPAN STYLE= """" >vii</SPAN>",,,,,,vii,,,9008433573
ojibwe-boil-1,,ojibwe,boil,nde,nde,,,,,,,,vii,,,9008433573
ojibwe-boil-2,,ojibwe,boil,nzo,nzo,,,,,,,,vai,,,9008433573
ojibwe-smell-1,,ojibwe,smell,biijmaamaad,biijmaamaad,,,,,,,,vta,,,9001123828
ojibwe-smell-2,,ojibwe,smell,biijmaandang,biijmaandang,,"<SPAN STYLE= """" >vti</SPAN>",,,,,,vti,,,9000132757
ojibwe-dress-1,,ojibwe,dress,biiskon'yehaad,biiskon'yehaad,,"<SPAN STYLE= """" >This is a simple causative of a VAI, biiskon'ye<BR>biiskon'ye means 'get dressed.' adding the /h/ makes it causative, i.e., dress someone (else)</SPAN>",,,,,,vta,,,9000132757
ojibwe-shout-at-1,,ojibwe,shout-at,biibaagmaad,biibaagmaad,,"<SPAN STYLE= """" >For Mary Ann Corbiere, this word is restricted to sense of 'reading the banns' in church prior to a wedding</SPAN>",,,,,,vta,,,9000132757
ojibwe-build-1,,ojibwe,build,zhihaad,zhihaad,,"<SPAN STYLE= """" >vta; this verb means 'make'</SPAN>",,,,,,vta,,,9000132757
ojibwe-build-2,,ojibwe,build,zhitood,zhitood,,"<SPAN STYLE= """" >vti</SPAN>",,,,,,vti,,,9000132757
ojibwe-sit-1,,ojibwe,sit,nmadbid,nmadbid,,"<SPAN STYLE= """" >locational arguments are optional with this verb; this verb means both be sitting and sit down</SPAN>",,,,,,vai,,,9008433573
ojibwe-leave-1,,ojibwe,leave,n'gadang,n'gadang,,"<SPAN STYLE= """" >vti, leave s.t. inanimate; leave intentionally</SPAN>",,,,,,vti,,,9000132757
ojibwe-leave-2,,ojibwe,leave,n'ganaad,n'ganaad,,"<SPAN STYLE= """" >vta, leave s.o. behind intentionally; abandon s.o.</SPAN>",,,,,,vta,,,9000132757
ojibwe-play-1,,ojibwe,play,damnod,damnod,,,,,,,,vai,,,9008433573
ojibwe-shave-self-1,,ojibwe,shave-self,gaashkbaazod,gaashkbaazod,,,,,,,,vai,,,9008433573
eastern-armenian-cover-1,,eastern-armenian,cover,cackel,cackel,,"<SPAN STYLE= """" >corpus frequencies:<BR>18903/7696/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-fill-1,,eastern-armenian,fill,lcʰnel,lcʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>16532/0/[0] (basic/middle/causative)<BR>might be the irregular causative of </SPAN><SPAN STYLE= ""font-style:italic;"" >li</SPAN><SPAN STYLE= """" > 'full'<BR>(both of liquids and pouring substances)</SPAN>",12220434026,,,,,,,Unknown,6442983281
eastern-armenian-load-1,,eastern-armenian,load,baɾʒel,baɾʒel,,"<SPAN STYLE= """" >corpus frequencies:<BR>2976/202/1 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-tie-1,,eastern-armenian,tie,kapel,kapel,,"<SPAN STYLE= """" >corpus frequencies:<BR>67150/34809/0 (basic/middle/causative)<BR>LOC - dat or abl<BR>mediopassive: &lsquo;reciprocal&rsquo;</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-pour-1,,eastern-armenian,pour,lcʰnel,lcʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>16532/0/[0] (basic/middle/causative)<BR>might be the irregular causative of </SPAN><SPAN STYLE= ""font-style:italic;"" >li</SPAN><SPAN STYLE= """" > 'full'<BR>(both of liquids and pouring substances)</SPAN>",12220434026,,,,,,,Unknown,6442983281
eastern-armenian-put-1,,eastern-armenian,put,daɾsel,daɾsel,,"<SPAN STYLE= """" >corpus frequencies:<BR>1420/473/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-put-2,,eastern-armenian,put,dnel,dnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>88612/0/0 (basic/middle/causative)<BR>causative-like morphology, hence no causative<BR>ancient causative?</SPAN>",12220434026,,,,,,,Complex,6442983281
eastern-armenian-throw-1,,eastern-armenian,throw,netel,netel,,"<SPAN STYLE= """" >corpus frequencies:<BR>23633/7505/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-bring-1,,eastern-armenian,bring,beɾel,beɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>113991/0/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-carry-1,,eastern-armenian,carry,tanel,tanel,,"<SPAN STYLE= """" >corpus frequencies:<BR>112285/0/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-send-1,,eastern-armenian,send,uʁaɾkel,uʁaɾkel,,"<SPAN STYLE= """" >corpus frequencies:<BR>44409/6192/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-give-1,,eastern-armenian,give,tal,tal,,"<SPAN STYLE= """" >corpus frequencies:<BR>413908/0/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3645700762
eastern-armenian-show-1,,eastern-armenian,show,cʰujcʰ tal,cʰujcʰ tal,,"<SPAN STYLE= """" >corpus frequencies:<BR>~32400/0/0 (basic/middle/causative)<BR>verbal idiom, consisting of </SPAN><SPAN STYLE= ""font-style:italic;"" >c&#688;ujc&#688;</SPAN><SPAN STYLE= """" > plus </SPAN><SPAN STYLE= ""font-style:italic;"" >tal</SPAN><SPAN STYLE= """" > 'give'</SPAN>",12220434026,,,,,VV,,Complex,3645700762
eastern-armenian-steal-1,,eastern-armenian,steal,goʁanal,goʁanal,,"<SPAN STYLE= """" >corpus frequencies:<BR>5107/0/9 (basic/middle/causative)<BR>mediopassive (aorist?)</SPAN>",12220434026,,,,,,,Complex,7918611373
eastern-armenian-hide-1,,eastern-armenian,hide,tʰakʰcʰnel,tʰakʰcʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>10002/0/[0] (basic/middle/causative)<BR>this is a causative verb, but the primary verb is not attested (also t'ak'nevel 'hide oneself')</SPAN>",12220434026,,,,,,,Complex,7918611373
eastern-armenian-tear-1,,eastern-armenian,tear,patrel,patrel,,"<SPAN STYLE= """" >corpus frequencies:<BR>3471/1170/0 (basic/middle/causative)<BR>tear or tear off</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-tear-2,,eastern-armenian,tear,pokel,pokel,,"<SPAN STYLE= """" >corpus frequencies:<BR>8993/3769/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-wipe-1,,eastern-armenian,wipe,makʰɾel,makʰɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>11022/2203/0 (basic/middle/causative)<BR>make clean, wipe the black board, peel</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-cut-1,,eastern-armenian,cut,ktɾel,ktɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>30189/8160/5 (basic/middle/causative)<BR>also 'saw'</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-touch-1,,eastern-armenian,touch,dipčʰel,dipčʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>5620/0/399 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,7918723447
eastern-armenian-touch-2,,eastern-armenian,touch,kpčʰel,kpčʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>9631/0/2456 (basic/middle/causative)<BR>touch, connect<BR></SPAN><SPAN STYLE= ""font-style:italic;"" >kpnel</SPAN><SPAN STYLE= """" >  might be a variant</SPAN>",12220434026,,,,,,,Simplex,7918723447
eastern-armenian-hit-1,,eastern-armenian,hit,haɾvacel,haɾvacel,,"<SPAN STYLE= """" >corpus frequencies:<BR>6682/0/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-beat-1,,eastern-armenian,beat,cecel,cecel,,"<SPAN STYLE= """" >corpus frequencies:<BR>12560/1224/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-kill-1,,eastern-armenian,kill,mahacʰnel,mahacʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>81/0/[0] (basic/middle/causative)<BR>derived causative of 'die', probably with a tendency to designate distant causation<BR>a simple verb for 'kill' also available</SPAN>",12220434026,,,,,,,Complex,3624501224
eastern-armenian-kill-2,,eastern-armenian,kill,moɾtʰel,moɾtʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>3801/590/0 (basic/middle/causative)<BR>slaughter, kill</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-kill-3,,eastern-armenian,kill,spanel,spanel,,"<SPAN STYLE= """" >corpus frequencies:<BR>36420/8828/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-break-1,,eastern-armenian,break,ǯaɾdel,ǯaɾdel,,"<SPAN STYLE= """" >corpus frequencies:<BR>8767/2678/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-name-1,,eastern-armenian,name,anvanel,anvanel,,"<SPAN STYLE= """" >corpus frequencies:<BR>23999/1607/0 (basic/middle/causative)<BR>call names</SPAN>",12220434026,,,,,,,Simplex,6443076608
eastern-armenian-say-1,,eastern-armenian,say,asel,asel,,"<SPAN STYLE= """" >corpus frequencies:<BR>592935/13053/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,7978788546
eastern-armenian-tell-1,,eastern-armenian,tell,patmel,patmel,,"<SPAN STYLE= """" >corpus frequencies:<BR>47271/548/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3645700762
eastern-armenian-ask-for-1,,eastern-armenian,ask-for,χndɾel,χndɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>53910/586/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Unknown,7918611373
eastern-armenian-talk-1,,eastern-armenian,talk,χosel,χosel,,"<SPAN STYLE= """" >corpus frequencies:<BR>111757/3377/568 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6449956696
eastern-armenian-know-1,,eastern-armenian,know,čanačʰel,čanačʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>49912/10215/20 (basic/middle/causative)<BR>also know someone (the more common verb </SPAN><SPAN STYLE= ""font-style:italic;"" >gitenal</SPAN><SPAN STYLE= """" > is not applicable to animate stimuli)</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-see-1,,eastern-armenian,see,tesnel,tesnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>217783/2904/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-look-at-1,,eastern-armenian,look-at,najel,najel,,"<SPAN STYLE= """" >corpus frequencies:<BR>148024/166/0 (basic/middle/causative)<BR>look, control (transitive)<BR>look at, look after (dative)</SPAN>",12220434026,,,,,,,Simplex,3654929154
eastern-armenian-frighten-1,,eastern-armenian,frighten,vaχecʰnel,vaχecʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>2953/0/[0] (basic/middle/causative)<BR>derived: causative of 'be afraid'</SPAN>",12220434026,,,,,,,Complex,3624501224
eastern-armenian-fear-1,,eastern-armenian,fear,vaχenal,vaχenal,,"<SPAN STYLE= """" >corpus frequencies:<BR>30420/0/2953 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663754241
eastern-armenian-like-1,,eastern-armenian,like,dur gal,dur gal,,"<SPAN STYLE= """" >corpus frequencies:<BR>53800/0/0 (basic/middle/causative)<BR>idiom</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-like-2,,eastern-armenian,like,havanel,havanel,,"<SPAN STYLE= """" >corpus frequencies:<BR>3899/6/6 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-like-3,,eastern-armenian,like,siɾel,siɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>66033/2240/6 (basic/middle/causative)<BR>love, like</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-meet-1,,eastern-armenian,meet,handipel,handipel,,"<SPAN STYLE= """" >corpus frequencies:<BR>41738/3/110 (basic/middle/causative)<BR>'come to meet' would be transitive</SPAN>",12220434026,,,,,,,Simplex,3654929154
eastern-armenian-follow-1,,eastern-armenian,follow,hetevel,hetevel,,"<SPAN STYLE= """" >corpus frequencies:<BR>28738/0/55 (basic/middle/causative)<BR>dative verb<BR>mediopassives (2 occurences) are backformations from the causative</SPAN>",12220434026,,,,,,,Simplex,3654929154
eastern-armenian-help-1,,eastern-armenian,help,ognel,ognel,,"<SPAN STYLE= """" >corpus frequencies:<BR>32124/0/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3654929154
eastern-armenian-eat-1,,eastern-armenian,eat,utel,utel,,"<SPAN STYLE= """" >corpus frequencies:<BR>35531/216/195 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-wash-1,,eastern-armenian,wash,loʁacʰnel,loʁacʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>648/0/[0] (basic/middle/causative)<BR>bathe, derived: causative of 'swim'</SPAN>",12220434026,,,,,,,Complex,3624501224
eastern-armenian-wash-2,,eastern-armenian,wash,lval,lval,,"<SPAN STYLE= """" >corpus frequencies:<BR>4553/0/0 (basic/middle/causative)<BR>wash hands/child/dress<BR>lemma ambiguous - lvanal? </SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-cough-1,,eastern-armenian,cough,hagal,hagal,,"<SPAN STYLE= """" >corpus frequencies:<BR>1601/0/5 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-climb-1,,eastern-armenian,climb,baɾʒɾanal,baɾʒɾanal,,"<SPAN STYLE= """" >corpus frequencies:<BR>65870/0/31718 (basic/middle/causative)<BR>stand up / get on something<BR>LOC optional</SPAN>",12220434026,,,,,,,Simplex,6380076923
eastern-armenian-sit-down-1,,eastern-armenian,sit-down,nstel,nstel,,"<SPAN STYLE= """" >corpus frequencies:<BR>83866/0/3300 (basic/middle/causative)<BR>medial forms are backformations (72)</SPAN>",12220434026,,,,,,,Simplex,6380076923
eastern-armenian-run-1,,eastern-armenian,run,vazel,vazel,,"<SPAN STYLE= """" >corpus frequencies:<BR>22750/0/135 (basic/middle/causative)<BR>medial forms backformations from the causative</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-jump-1,,eastern-armenian,jump,cʰatkel,cʰatkel,,"<SPAN STYLE= """" >corpus frequencies:<BR>3172/0/3 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-sing-1,,eastern-armenian,sing,jeɾgel,jeɾgel,,"<SPAN STYLE= """" >corpus frequencies:<BR>38452/502/10 (basic/middle/causative)<BR>sing to someone - dat</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-live-1,,eastern-armenian,live,apɾel,apɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>86609/207/400 (basic/middle/causative)<BR>note that about 3/4 of the occurrences of the middle are resultative participles<BR>time circumstance also acceptable</SPAN>",12220434026,,,,,,,Simplex,6380076923
eastern-armenian-appear-1,,eastern-armenian,appear,hajtnvel,hajtnvel,,"<SPAN STYLE= """" >corpus frequencies:<BR>25718/[0]/0 (basic/middle/causative)<BR>derived: lexical mediopassive of 'declare'</SPAN>",12220434026,,,,,,,Complex,6380076923
eastern-armenian-die-1,,eastern-armenian,die,mahanal,mahanal,,"<SPAN STYLE= """" >corpus frequencies:<BR>9078/0/79 (basic/middle/causative)<BR>cause expressed by ablative</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-die-2,,eastern-armenian,die,mernel,mernel,,"<SPAN STYLE= """" >corpus frequencies:<BR>32534/0/569 (basic/middle/causative)<BR>mediopassive only backformation from the causative</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-fall-1,,eastern-armenian,fall,ənknel,ənknel,,"<SPAN STYLE= """" >corpus frequencies:<BR>89371/0/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6380076923
eastern-armenian-feel-cold-1,,eastern-armenian,feel-cold,mɾsel,mɾsel,,"<SPAN STYLE= """" >corpus frequencies:<BR>2916/0/57 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-feel-cold-2,,eastern-armenian,feel-cold,sarel,sarel,,"<SPAN STYLE= """" >corpus frequencies:<BR>5575/0/1595 (basic/middle/causative)<BR>all medial forms backformations from the causative (641)<BR>become cool, cold<BR>de-adjectival (sarel more colloquial, literary more often with ch)</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-be-hungry-1,,eastern-armenian,be-hungry,sovel,sovel,,"<SPAN STYLE= """" >corpus frequencies:<BR>4069/0/0 (basic/middle/causative)<BR>(rather as a resultative as in the example, non resultative examples 1090)</SPAN>",12220434026,,,,,,,Unknown,6380129586
eastern-armenian-rain-1,,eastern-armenian,rain,anʒɾevel,anʒɾevel,,"<SPAN STYLE= """" >corpus frequencies:<BR>2473/2/0 (basic/middle/causative)<BR>no derivation</SPAN>",12220434026,,,,,V,,Simplex,3645643772
eastern-armenian-get-1,,eastern-armenian,get,stanal,stanal,,"<SPAN STYLE= """" >corpus frequencies:<BR>106139/0/1(basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-cry-1,,eastern-armenian,cry,lacʰel,lacʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>2698/0/2 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-make-1,,eastern-armenian,make,saɾkʰel,saɾkʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>10810/659/0 (basic/middle/causative)<BR>make, produce</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-make-2,,eastern-armenian,make,steʁcel,steʁcel,,"<SPAN STYLE= """" >corpus frequencies:<BR>84067/38916/0 (basic/middle/causative)<BR>create</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-make-3,,eastern-armenian,make,šinel,šinel,,"<SPAN STYLE= """" >corpus frequencies:<BR>11503/1817/0 (basic/middle/causative)<BR>build a house, a boat etc</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-think-1,,eastern-armenian,think,mtacel,mtacel,,"<SPAN STYLE= """" >corpus frequencies:<BR>77809/1044/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6449982358
eastern-armenian-search-for-1,,eastern-armenian,search-for,pʰntɾel,pʰntɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>13874/322/0 (basic/middle/causative)<BR>also </SPAN><SPAN STYLE= ""font-style:italic;"" >man gal </SPAN><SPAN STYLE= """" >(more colloquial)</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-hug-1,,eastern-armenian,hug,gɾkel,gɾkel,,"<SPAN STYLE= """" >corpus frequencies:<BR>11845/286/0 (basic/middle/causative)<BR>no reciprocal alternation</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-feel-pain-1,,eastern-armenian,feel-pain,cʰavel,cʰavel,,"<SPAN STYLE= """" >corpus frequencies:<BR>9126/0/482 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,6380129586
eastern-armenian-be-sad-1,,eastern-armenian,be-sad,tχuɾ e,tχuɾ e,,"<SPAN STYLE= """" >adjective plus copula</SPAN>",12220434026,,,,,COP A,,Complex,6380129586
eastern-armenian-be-ill-1,,eastern-armenian,be-ill,hivand e,hivand e,,"<SPAN STYLE= """" >adjective plus copula</SPAN>",12220434026,,,,,COP A,,Simplex,6380129586
eastern-armenian-be-dry-1,,eastern-armenian,be-dry,čʰoɾ e,čʰoɾ e,,"<SPAN STYLE= """" >adjective plus copula</SPAN>",12220434026,,,,,COP A,,Complex,6380129586
eastern-armenian-laugh-1,,eastern-armenian,laugh,cicaʁel,cicaʁel,,"<SPAN STYLE= """" >corpus frequencies:<BR>26141/0/250 (basic/middle/causative)<BR>at someone - vra</SPAN>",12220434026,,,,,,,Simplex,12517748421
eastern-armenian-burn-1,,eastern-armenian,burn,ajɾvel,ajɾvel,,"<SPAN STYLE= """" >corpus frequencies:<BR>6529/[0]/0 (basic/middle/causative)<BR>derived: mediopassive of 'burn' tr</SPAN>",12220434026,,,,,,,Complex,6380129586
eastern-armenian-blink-1,,eastern-armenian,blink,tʰaɾtʰel,tʰaɾtʰel,,"<SPAN STYLE= """" >corpus frequencies:<BR>1118/25/0 (basic/middle/causative)<BR>the middle seems to mean 'blink, flicker' of light or lamps</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-be-a-hunter-1,,eastern-armenian,be-a-hunter,voɾsoɾd e,voɾsoɾd e,,"<SPAN STYLE= """" >noun plus copula</SPAN>",12220434026,,,,,COP N,,Complex,6380129586
eastern-armenian-take-1,,eastern-armenian,take,arnel,arnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>106195/0/0 (basic/middle/causative)<BR>take from someone (somewhere) / buy;<BR>more literary </SPAN><SPAN STYLE= ""font-style:italic;"" >verc'nel</SPAN><SPAN STYLE= """" >; </SPAN><SPAN STYLE= ""font-style:italic;"" >arnel</SPAN><SPAN STYLE= """" > is used more in idiomatic contexts</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-take-2,,eastern-armenian,take,veɾcʰnel,veɾcʰnel,,"<SPAN STYLE= """" >corpus frequencies:<BR>51251/0/[0] (basic/middle/causative)<BR>causative and passive (vers'vel) have no primary verb (could be aorist stem - check with other verbs)</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-dig-1,,eastern-armenian,dig,pʰoɾel,pʰoɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>5367/815/0 (basic/middle/causative)<BR>dig in something (earth) or for something</SPAN>",12220434026,,,,,,,Simplex,3624501224
eastern-armenian-peel-1,,eastern-armenian,peel,klpel,klpel,,"<SPAN STYLE= """" >corpus frequencies:<BR>125/4/0<BR>peel - &#1086;&#1095;&#1080;&#1089;&#1090;&#1080;&#1090;&#1100; &#1082;&#1086;&#1078;&#1091; &#1089; &#1082;&#1072;&#1088;&#1090;&#1086;&#1096;&#1082;&#1080; &#1080;&#1083;&#1080; &#1086;&#1095;&#1080;&#1089;&#1090;&#1080;&#1090;&#1100; &#1082;&#1072;&#1088;&#1090;&#1086;&#1096;&#1082;&#1091; - could be a separate alternation</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-peel-2,,eastern-armenian,peel,kʰeɾel,kʰeɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>984/88/0 (basic/middle/causative)<BR>scrape, rub</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-peel-3,,eastern-armenian,peel,makʰɾel,makʰɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>11022/2203/0 (basic/middle/causative)<BR>make clean, wipe the black board, peel</SPAN>",12220434026,,,,,,,Simplex,7918611373
eastern-armenian-grind-1,,eastern-armenian,grind,cecel,cecel,,"<SPAN STYLE= """" >corpus frequencies:<BR>12560/1224/0 (basic/middle/causative)</SPAN>",12220434026,,,,,,,Simplex,3663393290
eastern-armenian-push-1,,eastern-armenian,push,hɾel,hɾel,,"<SPAN STYLE= """" >corpus frequencies:<BR>7399/98/0 (basic/middle/causative)<BR><BR>Caused motion + goal; the locational argument may be in the nominative.</SPAN>",12220434026,,,,,,,Simplex,6442983281
eastern-armenian-go-1,,eastern-armenian,go,gnal,gnal,,"<SPAN STYLE= """" >corpus frequencies:<BR>222449/0/17 (basic/middle/causative)<BR>medial forms (11) are backformations from the causative forms</SPAN>",12220434026,,,,,,,Simplex,6380076923
